
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.24436 -0.501991  0.95 
 3.25008 -0.503226  0.95 
 3.25295 -0.503869  0.95 
 3.26154 -0.505733  0.95 
 3.27013 -0.507518  0.95 
 3.27871 -0.509223  0.95 
 3.2873 -0.510845  0.95 
 3.29277 -0.511828  0.95 
 3.29589 -0.512411  0.95 
 3.30447 -0.513936  0.95 
 3.31306 -0.515372  0.95 
 3.32165 -0.516716  0.95 
 3.33023 -0.51797  0.95 
 3.33882 -0.519134  0.95 
 3.34741 -0.520208  0.95 
 3.34934 -0.52043  0.95 
 3.35599 -0.521233  0.95 
 3.36458 -0.522179  0.95 
 3.37317 -0.523034  0.95 
 3.38175 -0.523802  0.95 
 3.39034 -0.524484  0.95 
 3.39893 -0.525083  0.95 
 3.40751 -0.525602  0.95 
 3.4161 -0.526044  0.95 
 3.42469 -0.52641  0.95 
 3.43327 -0.526706  0.95 
 3.44186 -0.526933  0.95 
 3.45045 -0.527097  0.95 
 3.45903 -0.527199  0.95 
 3.46762 -0.527245  0.95 
 3.47621 -0.527237  0.95 
 3.48479 -0.527181  0.95 
 3.49338 -0.527081  0.95 
 3.50197 -0.52694  0.95 
 3.51055 -0.526764  0.95 
 3.51914 -0.526557  0.95 
 3.52773 -0.526323  0.95 
 3.53631 -0.526068  0.95 
 3.5449 -0.525796  0.95 
 3.55349 -0.525512  0.95 
 3.56208 -0.525219  0.95 
 3.57066 -0.524924  0.95 
 3.57925 -0.524631  0.95 
 3.58784 -0.524343  0.95 
 3.59642 -0.524066  0.95 
 3.60501 -0.523802  0.95 
 3.6136 -0.523557  0.95 
 3.62218 -0.523334  0.95 
 3.63077 -0.523136  0.95 
 3.63936 -0.522966  0.95 
 3.64794 -0.522829  0.95 
 3.65653 -0.522726  0.95 
 3.66512 -0.52266  0.95 
 3.6737 -0.522633  0.95 
 3.68229 -0.522648  0.95 
 3.69088 -0.522707  0.95 
 3.69946 -0.52281  0.95 
 3.70805 -0.522961  0.95 
 3.71664 -0.523158  0.95 
 3.72522 -0.523405  0.95 
 3.73381 -0.523701  0.95 
 3.7424 -0.524047  0.95 
 3.75098 -0.524444  0.95 
 3.75957 -0.524891  0.95 
 3.76816 -0.525389  0.95 
 3.77674 -0.525937  0.95 
 3.78533 -0.526536  0.95 
 3.79392 -0.527184  0.95 
 3.8025 -0.527881  0.95 
 3.81109 -0.528626  0.95 
 3.81549 -0.529032  0.95 
 3.81968 -0.529431  0.95 
 3.82826 -0.530297  0.95 
 3.83685 -0.531208  0.95 
 3.84544 -0.532163  0.95 
 3.85403 -0.53316  0.95 
 3.86261 -0.534197  0.95 
 3.8712 -0.535273  0.95 
 3.87979 -0.536384  0.95 
 3.88837 -0.537529  0.95 
 3.88914 -0.537634  0.95 
 3.89696 -0.538739  0.95 
 3.90555 -0.539981  0.95 
 3.91413 -0.541249  0.95 
 3.92272 -0.542538  0.95 
 3.93131 -0.543848  0.95 
 3.93989 -0.545172  0.95 
 3.94672 -0.546237  0.95 
 3.94848 -0.546518  0.95 
 3.95707 -0.547907  0.95 
 3.96565 -0.549302  0.95 
 3.97424 -0.550697  0.95 
 3.98283 -0.55209  0.95 
 3.99141 -0.553477  0.95 
 3.99991 -0.554839  0.95 
 4 -0.554853  0.95 

