
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180
-0.212315 -0.649462  0 
-0.2161 -0.649351  0 
-0.224687 -0.649099  0 
-0.233064 -0.64086  0 
-0.233274 -0.64077  0 
-0.24186 -0.638117  0 

-0.19034 -0.614844  0 
-0.198775 -0.615054  0 
-0.198927 -0.615719  0 
-0.205416 -0.623656  0 
-0.206303 -0.632258  0 
-0.207217 -0.64086  0 
-0.207469 -0.649462  0 
-0.198927 -0.657786  0 
-0.19034 -0.657982  0 
-0.181753 -0.658014  0 
-0.173166 -0.658002  0 
-0.17205 -0.649462  0 
-0.17082 -0.64086  0 
-0.169733 -0.632258  0 
-0.166205 -0.623656  0 
-0.172902 -0.615054  0 
-0.173166 -0.61499  0 
-0.181753 -0.614961  0 
-0.19034 -0.614844  0 

-0.113059 -0.554689  0 
-0.12008 -0.554839  0 
-0.12045 -0.563441  0 
-0.120674 -0.572043  0 
-0.121646 -0.578708  0 
-0.126197 -0.580645  0 
-0.130233 -0.589172  0 
-0.138819 -0.589128  0 
-0.147406 -0.588885  0 
-0.155993 -0.586921  0 
-0.159364 -0.589247  0 
-0.162365 -0.597849  0 
-0.163179 -0.606452  0 
-0.164104 -0.615054  0 
-0.155993 -0.623575  0 
-0.147406 -0.623606  0 
-0.138819 -0.623618  0 
-0.138605 -0.623656  0 
-0.130233 -0.631806  0 
-0.121646 -0.631845  0 
-0.113059 -0.631801  0 
-0.104472 -0.63173  0 
-0.104354 -0.623656  0 
-0.104217 -0.615054  0 
-0.102075 -0.606452  0 
-0.0958855 -0.600734  0 
-0.0958355 -0.597849  0 
-0.094919 -0.589247  0 
-0.0944123 -0.580645  0 
-0.0938142 -0.572043  0 
-0.0923243 -0.563441  0 
-0.0958855 -0.563213  0 
-0.104472 -0.562939  0 
-0.112881 -0.554839  0 
-0.113059 -0.554689  0 

-0.396422 -0.552196  0 
-0.404817 -0.554839  0 
-0.405009 -0.555244  0 
-0.413324 -0.563441  0 
-0.413596 -0.564355  0 
-0.421666 -0.572043  0 
-0.422061 -0.580645  0 
-0.422182 -0.581717  0 
-0.430769 -0.588848  0 
-0.439077 -0.580645  0 
-0.439356 -0.580327  0 
-0.447943 -0.576945  0 
-0.45492 -0.572043  0 
-0.45653 -0.564366  0 
-0.464918 -0.572043  0 
-0.465116 -0.572398  0 
-0.473457 -0.580645  0 
-0.473703 -0.581198  0 
-0.481968 -0.589247  0 
-0.48229 -0.590488  0 
-0.490481 -0.597849  0 
-0.490877 -0.606393  0 
-0.499265 -0.597849  0 
-0.499463 -0.597603  0 
-0.50805 -0.595926  0 
-0.515622 -0.589247  0 
-0.516637 -0.587758  0 
-0.525224 -0.58095  0 
-0.533577 -0.589247  0 
-0.53381 -0.589624  0 
-0.542133 -0.597849  0 
-0.542397 -0.598349  0 
-0.550692 -0.606452  0 
-0.550984 -0.607252  0 
-0.559341 -0.615054  0 
-0.559536 -0.623656  0 
-0.550984 -0.631913  0 
-0.550809 -0.632258  0 
-0.542397 -0.640538  0 
-0.542096 -0.64086  0 
-0.53381 -0.649032  0 
-0.525224 -0.648165  0 
-0.524634 -0.64086  0 
-0.516637 -0.633684  0 
-0.51618 -0.632258  0 
-0.50805 -0.624394  0 
-0.507695 -0.623656  0 
-0.499463 -0.615552  0 
-0.499174 -0.615054  0 
-0.490877 -0.606533  0 
-0.48229 -0.614677  0 
-0.482067 -0.615054  0 
-0.473703 -0.623232  0 
-0.472867 -0.623656  0 
-0.465116 -0.631096  0 
-0.464204 -0.632258  0 
-0.465116 -0.638705  0 
-0.46782 -0.64086  0 
-0.473304 -0.649462  0 
-0.473703 -0.650352  0 
-0.481735 -0.658065  0 
-0.48229 -0.660143  0 
-0.489933 -0.666667  0 
-0.490793 -0.675269  0 
-0.48229 -0.6837  0 
-0.4822 -0.683871  0 
-0.473703 -0.692297  0 
-0.473473 -0.692473  0 
-0.465116 -0.700745  0 
-0.45653 -0.700972  0 
-0.455119 -0.692473  0 
-0.447943 -0.687034  0 
-0.447283 -0.683871  0 
-0.439356 -0.676359  0 
-0.438904 -0.675269  0 
-0.437842 -0.666667  0 
